# Time_stamp_start,Duration,Year,month,day,hour,min,second,num_of_detec_st,FG3S,FG8S,FG10S,FG11S,FG12S,FG13S,FG14S,FG16S
1555817733,690,2019,4,21,3,35,33,3,1,0,0,0,1,0,0,1
1555825023,1240,2019,4,21,5,37,3,3,1,0,0,0,1,0,0,1
1555833193,660,2019,4,21,7,53,13,3,1,0,0,0,1,0,0,1
1555835133,2140,2019,4,21,8,25,33,3,1,0,0,0,1,0,0,1
1555840373,3750,2019,4,21,9,52,53,3,1,0,0,0,1,0,0,1
1555857443,1810,2019,4,21,14,37,23,2,1,0,0,0,0,0,0,1
1555869243,1210,2019,4,21,17,54,3,2,1,0,0,0,0,0,0,1
1555872603,890,2019,4,21,18,50,3,2,1,0,0,0,0,0,0,1
1555874183,1340,2019,4,21,19,16,23,2,1,0,0,0,0,0,0,1
1555876213,1110,2019,4,21,19,50,13,3,1,0,0,0,1,0,0,1
1555878143,1880,2019,4,21,20,22,23,3,1,0,0,0,1,0,0,1
1555884853,810,2019,4,21,22,14,13,2,1,0,0,0,0,0,0,1
1555886153,1260,2019,4,21,22,35,53,3,1,0,0,0,1,0,0,1
1555888623,670,2019,4,21,23,17,3,2,1,0,0,0,0,0,0,1
1555892233,840,2019,4,22,0,17,13,3,1,0,0,0,1,0,0,1
1555898203,1370,2019,4,22,1,56,43,3,1,0,0,0,1,0,0,1
1555900833,1310,2019,4,22,2,40,33,2,1,0,0,0,0,0,0,1
1555904683,6300,2019,4,22,3,44,43,3,1,0,0,0,1,0,0,1
1555913663,1220,2019,4,22,6,14,23,3,1,0,0,0,1,0,0,1
1555923123,1440,2019,4,22,8,52,3,3,1,0,0,0,1,0,0,1
1555926543,3470,2019,4,22,9,49,3,3,1,0,0,0,1,0,0,1
1555930523,650,2019,4,22,10,55,23,3,1,0,0,0,1,0,0,1
1555932473,5490,2019,4,22,11,27,53,3,1,0,0,0,1,0,0,1
1555938393,1570,2019,4,22,13,6,33,4,1,0,0,0,1,0,0,1
1555942793,1630,2019,4,22,14,19,53,3,1,0,0,0,1,0,0,1
1555953133,790,2019,4,22,17,12,13,2,1,0,0,0,0,0,0,1
1555956213,880,2019,4,22,18,3,33,2,1,0,0,0,0,0,0,1
1555957413,2030,2019,4,22,18,23,33,3,1,0,0,0,1,0,0,1
1555959913,2880,2019,4,22,19,5,13,2,1,0,0,0,0,0,0,1
1555967023,6500,2019,4,22,21,3,43,3,1,0,0,0,1,0,0,1
1555975453,1680,2019,4,22,23,24,13,2,1,0,0,0,0,0,0,1
1555977703,1470,2019,4,23,0,1,43,3,1,0,0,0,1,0,0,1
1555988893,8250,2019,4,23,3,8,13,4,1,0,0,0,1,0,1,1
1555997493,2680,2019,4,23,5,31,33,3,1,0,0,0,1,0,0,1
1556005923,2490,2019,4,23,7,52,3,3,1,0,0,0,1,0,0,1
1556013083,1180,2019,4,23,9,51,23,3,1,0,0,0,1,0,0,1
1556018583,890,2019,4,23,11,23,3,2,1,0,0,0,0,0,0,1
1556030183,610,2019,4,23,14,36,23,2,1,0,0,0,1,0,0,0
1556036553,1120,2019,4,23,16,22,33,3,1,0,0,0,1,0,0,1
1556039563,1410,2019,4,23,17,12,43,3,1,0,0,0,1,0,0,1
1556042113,990,2019,4,23,17,55,13,2,1,0,0,0,0,0,0,1
1556051533,1230,2019,4,23,20,32,13,2,1,0,0,0,0,0,0,1
1556054983,770,2019,4,23,21,29,43,2,1,0,0,0,0,0,0,1
1556065013,740,2019,4,24,0,16,53,3,1,0,0,0,1,0,0,1
1556070703,680,2019,4,24,1,51,43,2,1,0,0,0,0,0,0,1
1556081743,980,2019,4,24,4,55,43,3,1,0,0,0,1,0,0,1
1556105403,1440,2019,4,24,11,30,3,3,1,0,0,0,1,0,0,1
1556108533,800,2019,4,24,12,22,13,2,1,0,0,0,0,0,0,1
1556111573,810,2019,4,24,13,12,53,2,1,0,0,0,0,0,0,1
1556113783,2680,2019,4,24,13,49,43,2,1,0,0,0,0,0,0,1
1556117213,1680,2019,4,24,14,46,53,3,1,0,0,0,1,0,0,1
1556119213,1980,2019,4,24,15,20,13,2,1,0,0,0,0,0,0,1
1556122973,1350,2019,4,24,16,22,53,2,1,0,0,0,0,0,0,1
1556125573,1970,2019,4,24,17,6,13,3,1,0,0,0,1,0,0,1
1556128393,620,2019,4,24,17,53,13,2,1,0,0,0,0,0,0,1
1556132063,1050,2019,4,24,18,54,23,2,1,0,0,0,0,0,0,1
1556133613,1510,2019,4,24,19,20,13,3,1,0,0,0,1,0,0,1
1556136753,780,2019,4,24,20,12,33,3,1,0,0,0,1,0,0,1
1556139913,1270,2019,4,24,21,5,13,3,1,0,0,0,1,0,0,1
1556141773,1270,2019,4,24,21,36,13,3,1,0,0,0,1,0,0,1
1556143933,2740,2019,4,24,22,12,13,3,1,0,0,0,1,0,0,1
1556148303,1210,2019,4,24,23,25,3,3,1,0,0,0,1,0,0,1
1556151283,810,2019,4,25,0,14,43,3,1,0,0,0,1,0,0,1
1556170603,720,2019,4,25,5,36,43,3,1,0,0,0,1,0,0,1
1556172533,1600,2019,4,25,6,8,53,3,1,0,0,0,1,0,0,1
1556179803,700,2019,4,25,8,10,3,3,1,0,0,0,1,0,0,1
1556181143,730,2019,4,25,8,32,23,2,1,0,0,0,0,0,0,1
1556191193,4320,2019,4,25,11,19,53,3,1,0,0,0,1,0,0,1
1556197573,2700,2019,4,25,13,6,13,3,1,0,0,0,1,0,0,1
1556203803,670,2019,4,25,14,50,3,3,1,0,0,0,1,0,0,1
1556207103,920,2019,4,25,15,45,3,4,1,0,0,0,1,0,1,1
1556214153,2140,2019,4,25,17,42,33,3,1,0,0,0,1,0,0,1
1556220783,5620,2019,4,25,19,33,3,3,1,0,0,0,1,0,0,1
1556228473,2590,2019,4,25,21,41,13,4,1,0,0,0,1,0,0,1
1556232523,640,2019,4,25,22,48,43,2,1,0,0,0,0,0,0,1
1556234633,1720,2019,4,25,23,23,53,2,1,0,0,0,0,0,0,1
1556239333,1300,2019,4,26,0,42,13,2,1,0,0,0,0,0,0,1
1556241263,660,2019,4,26,1,14,23,3,1,0,0,0,1,0,0,1
1556246043,1380,2019,4,26,2,34,3,2,1,0,0,0,0,0,0,1
1556251723,1020,2019,4,26,4,8,43,3,1,0,0,0,1,0,0,1
1556254083,630,2019,4,26,4,48,3,2,1,0,0,0,0,0,0,1
1556269603,730,2019,4,26,9,6,43,2,1,0,0,0,0,0,0,1
1556271763,910,2019,4,26,9,42,43,2,1,0,0,0,0,0,0,1
1556274303,690,2019,4,26,10,25,3,3,1,0,0,0,1,0,0,1
1556275683,42200,2019,4,26,10,48,3,4,1,0,0,1,1,0,0,1
1556318383,1600,2019,4,26,22,39,43,2,1,0,0,0,0,0,0,1
1556320693,8400,2019,4,26,23,18,13,3,1,0,0,0,1,0,0,1
1556330163,960,2019,4,27,1,56,3,2,1,0,0,0,0,0,0,1
1556331683,1650,2019,4,27,2,21,23,3,1,0,0,0,1,0,0,1
1556334003,780,2019,4,27,3,0,3,2,1,0,0,0,0,0,0,1
1556338553,880,2019,4,27,4,15,53,2,1,0,0,0,0,0,0,1
1556339903,1750,2019,4,27,4,38,23,3,1,0,0,0,1,0,0,1
1556341993,4550,2019,4,27,5,13,13,2,1,0,0,0,0,0,0,1
1556349263,800,2019,4,27,7,14,23,2,1,0,0,0,0,0,0,1
1556356833,1900,2019,4,27,9,20,33,4,1,0,0,0,1,0,0,1
1556361743,3710,2019,4,27,10,42,23,2,1,0,0,0,0,0,0,1
1556367623,1090,2019,4,27,12,20,23,3,1,0,0,0,1,0,0,1
1556369843,11380,2019,4,27,12,57,23,4,1,0,0,1,1,0,0,1
1556381813,1310,2019,4,27,16,16,53,3,1,0,0,0,1,0,0,1
1556384663,2730,2019,4,27,17,4,23,2,1,0,0,0,0,0,0,1
1556387883,1700,2019,4,27,17,58,3,3,1,0,0,0,1,0,0,1
1556391663,2340,2019,4,27,19,1,3,3,1,0,0,0,1,0,0,1
1556394563,1600,2019,4,27,19,49,23,3,1,0,0,0,1,0,0,1
1556396933,1310,2019,4,27,20,28,53,3,1,0,0,0,1,0,0,1
1556399033,1080,2019,4,27,21,3,53,2,1,0,0,0,0,0,0,1
1556400563,880,2019,4,27,21,29,23,3,1,0,0,0,1,0,0,1
1556402303,770,2019,4,27,21,58,23,3,1,0,0,0,1,0,0,1
1556403923,2540,2019,4,27,22,25,23,2,1,0,0,0,0,0,0,1
1556409183,670,2019,4,27,23,53,3,2,1,0,0,0,0,0,0,1
1556411483,32570,2019,4,28,0,31,23,4,1,0,0,1,1,0,0,1
1556444433,630,2019,4,28,9,40,33,3,1,0,0,0,1,0,0,1
1556449753,1220,2019,4,28,11,9,13,3,1,0,0,0,1,0,0,1
1556453803,4430,2019,4,28,12,16,43,2,1,0,0,0,0,0,0,1
1556458953,2480,2019,4,28,13,42,33,2,1,0,0,0,0,0,0,1
1556468303,2850,2019,4,28,16,18,23,3,1,0,0,0,1,0,0,1
1556471523,4610,2019,4,28,17,12,3,4,1,1,0,0,1,0,0,1
1556477703,2290,2019,4,28,18,55,3,3,1,0,0,0,1,0,0,1
1556480573,1270,2019,4,28,19,42,53,5,1,0,0,0,1,0,0,1
1556497083,2010,2019,4,29,0,18,3,2,1,0,0,0,0,0,0,1
1556499433,2480,2019,4,29,0,57,13,3,1,0,0,0,1,0,0,1
1556502673,7380,2019,4,29,1,51,13,2,1,0,0,0,0,0,0,1
1556510763,27630,2019,4,29,4,6,3,5,1,0,0,1,1,0,1,1
1556538733,730,2019,4,29,11,52,13,3,1,0,0,0,1,0,0,1
1556540493,6510,2019,4,29,12,21,33,3,1,0,0,0,1,0,0,1
1556549023,670,2019,4,29,14,43,43,3,1,0,0,0,1,0,0,1
1556552683,3420,2019,4,29,15,44,43,3,1,0,0,0,1,0,0,1
1556556443,1970,2019,4,29,16,47,23,3,1,0,0,0,1,0,0,1
1556560273,1810,2019,4,29,17,51,13,3,1,0,0,0,1,0,0,1
1556562853,3070,2019,4,29,18,34,13,4,1,1,0,0,1,0,0,1
1556571033,2260,2019,4,29,20,50,33,2,1,0,0,0,0,0,0,1
1556573933,800,2019,4,29,21,38,53,4,1,0,0,0,1,0,1,1
1556578633,3360,2019,4,29,22,57,13,3,1,0,0,0,1,0,0,1
1556583493,1870,2019,4,30,0,18,13,3,1,0,0,0,1,0,0,1
1556592953,1540,2019,4,30,2,55,53,3,1,0,0,0,1,0,0,1
1556596543,3640,2019,4,30,3,55,43,3,1,0,0,0,1,0,0,1
1556600983,2920,2019,4,30,5,9,43,3,1,0,0,0,1,0,0,1
1556604553,5730,2019,4,30,6,9,13,7,1,1,0,1,1,0,0,1
1556616733,1160,2019,4,30,9,32,13,2,1,0,0,0,0,0,0,1
1556634323,840,2019,4,30,14,25,23,3,1,0,0,0,1,0,0,1
1556636113,740,2019,4,30,14,55,13,3,1,0,0,0,1,0,0,1
1556638633,660,2019,4,30,15,37,13,2,1,0,0,0,0,0,0,1
1556643303,1220,2019,4,30,16,55,3,2,1,0,0,0,0,0,0,1
1556655153,1870,2019,4,30,20,12,33,3,1,0,0,0,1,0,0,1
1556660973,690,2019,4,30,21,49,33,4,1,1,0,0,1,0,0,1
1556665853,740,2019,4,30,23,10,53,3,1,0,0,0,1,0,0,1
1556673843,720,2019,5,1,1,24,3,3,1,0,0,0,1,0,0,1
1556680853,750,2019,5,1,3,20,53,3,1,0,0,0,1,0,0,1
1556683613,1260,2019,5,1,4,6,53,3,1,0,0,0,1,0,0,1
1556696063,1330,2019,5,1,7,34,23,2,1,0,0,0,0,0,0,1
1556700243,860,2019,5,1,8,44,3,2,1,0,0,0,0,0,0,1
1556703253,1970,2019,5,1,9,34,13,3,1,0,0,0,1,0,0,1
1556706363,1180,2019,5,1,10,26,3,2,1,0,0,0,0,0,0,1
1556708723,1230,2019,5,1,11,5,23,2,1,0,0,0,0,0,0,1
1556717673,6770,2019,5,1,13,34,33,7,1,1,0,1,1,0,1,1
1556741103,670,2019,5,1,20,5,3,3,1,0,0,0,1,0,0,1
1556742473,1730,2019,5,1,20,27,53,2,1,0,0,0,0,0,0,1
1556746723,1880,2019,5,1,21,38,43,3,1,0,0,0,1,0,0,1
1556749833,5320,2019,5,1,22,30,33,4,1,1,0,0,1,0,0,1
1556763633,870,2019,5,2,2,20,33,3,1,0,0,0,1,0,0,1
1556766003,780,2019,5,2,3,0,3,3,1,0,0,0,1,0,0,1
1556773043,710,2019,5,2,4,57,23,2,1,0,0,0,0,0,0,1
1556787513,630,2019,5,2,8,58,33,2,1,0,0,0,0,0,0,1
1556789073,13090,2019,5,2,9,24,33,4,1,0,0,1,1,0,0,1
1556808113,1100,2019,5,2,14,41,53,2,1,0,0,0,0,0,0,1
1556822153,970,2019,5,2,18,35,53,3,1,0,0,0,1,0,0,1
1556841493,1230,2019,5,2,23,58,13,3,1,0,0,0,1,0,0,1
1556845933,1950,2019,5,3,1,12,13,3,1,0,0,0,1,0,0,1
1556849563,820,2019,5,3,2,12,43,3,1,0,0,0,1,0,0,1
1556861023,1170,2019,5,3,5,23,43,2,1,0,0,0,0,0,0,1
1556865213,750,2019,5,3,6,33,33,3,1,0,0,0,1,0,0,1
1556866873,1860,2019,5,3,7,1,13,2,1,0,0,0,0,0,0,1
1556869953,4160,2019,5,3,7,52,33,3,1,0,0,0,1,0,0,1
1556876263,1250,2019,5,3,9,37,43,2,1,0,0,0,0,0,0,1
1556886203,810,2019,5,3,12,23,23,3,1,0,0,0,1,0,0,1
1556889423,1090,2019,5,3,13,17,3,3,1,0,0,0,1,0,0,1
1556891413,5500,2019,5,3,13,50,13,4,1,0,0,1,1,0,0,1
1556910223,1960,2019,5,3,19,3,43,2,1,0,0,0,0,0,0,1
1556913313,3960,2019,5,3,19,55,13,3,1,0,0,0,1,0,0,1
1556920153,660,2019,5,3,21,49,13,2,1,0,0,0,0,0,0,1
1556924053,680,2019,5,3,22,54,13,3,1,0,0,0,1,0,0,1
1556925123,1030,2019,5,3,23,12,3,3,1,0,0,0,1,0,0,1
1556942323,1850,2019,5,4,3,58,43,3,1,0,0,0,1,0,0,1
1556946393,880,2019,5,4,5,6,33,3,1,0,0,0,1,0,0,1
1556952453,740,2019,5,4,6,47,33,3,1,0,0,0,1,0,0,1
1556955103,1600,2019,5,4,7,31,43,3,1,0,0,0,1,0,0,1
1556958143,1740,2019,5,4,8,22,23,2,1,0,0,0,0,0,0,1
1556960983,1310,2019,5,4,9,9,43,3,1,0,0,0,1,0,0,1
1556963753,3060,2019,5,4,9,55,53,3,1,0,0,0,0,0,0,1
1556968273,3880,2019,5,4,11,11,13,3,1,0,0,0,1,0,0,1
1556973403,1630,2019,5,4,12,36,43,2,1,0,0,0,0,0,0,1
1556975653,1650,2019,5,4,13,14,13,3,1,0,0,0,1,0,0,1
1556978853,1440,2019,5,4,14,7,33,3,1,0,0,0,1,0,0,1
1556982393,2330,2019,5,4,15,6,33,3,1,0,0,0,1,0,0,1
1556987723,1510,2019,5,4,16,35,23,3,1,0,0,0,1,0,0,1
1556989773,10100,2019,5,4,17,9,33,3,1,0,0,0,1,0,0,1
1557001513,4300,2019,5,4,20,25,13,3,1,0,0,0,1,0,0,1
1557006343,3550,2019,5,4,21,45,43,3,1,0,0,0,1,0,0,1
1557011043,1800,2019,5,4,23,4,3,3,1,0,0,0,1,0,0,1
1557013383,1020,2019,5,4,23,43,3,3,1,0,0,0,1,0,0,1
1557015133,4630,2019,5,5,0,12,13,3,1,0,0,0,1,0,0,1
1557020293,970,2019,5,5,1,38,13,3,1,0,0,0,1,0,0,1
1557023383,1250,2019,5,5,2,29,43,3,1,0,0,0,1,0,0,1
1557027723,1790,2019,5,5,3,42,3,3,1,0,0,0,1,0,0,1
1557030033,3930,2019,5,5,4,20,33,3,1,0,0,0,1,0,0,1
1557036033,990,2019,5,5,6,0,33,4,1,0,0,0,1,0,1,1
1557067163,2420,2019,5,5,14,39,23,5,1,0,0,0,1,0,1,1
1557072753,960,2019,5,5,16,12,33,3,1,0,0,0,1,0,0,1
1557076803,910,2019,5,5,17,20,3,3,1,0,0,0,1,0,0,1
1557081033,650,2019,5,5,18,30,33,3,1,0,0,0,1,0,0,1
1557082823,630,2019,5,5,19,0,23,2,1,0,0,0,0,0,0,1
1557088513,2470,2019,5,5,20,35,13,3,1,0,0,0,1,0,0,1
1557092643,1130,2019,5,5,21,44,3,2,1,0,0,0,0,0,0,1
1557097123,800,2019,5,5,22,58,43,3,1,0,0,0,1,0,0,1
1557099883,2240,2019,5,5,23,44,43,2,1,0,0,0,0,0,0,1
1557108953,2110,2019,5,6,2,15,53,2,1,0,0,0,0,0,0,1
1557126693,1040,2019,5,6,7,11,33,3,1,0,0,0,1,0,0,1
1557128293,930,2019,5,6,7,38,13,3,1,0,0,0,1,0,0,1
1557133603,990,2019,5,6,9,6,43,3,1,0,0,0,1,0,0,1
1557137293,760,2019,5,6,10,8,13,3,1,0,0,0,1,0,0,1
1557140623,880,2019,5,6,11,3,43,2,1,0,0,0,0,0,0,1
1557158123,750,2019,5,6,15,55,23,2,1,0,0,0,0,0,0,1
1557159293,3340,2019,5,6,16,14,53,3,1,0,0,0,1,0,0,1
1557163093,720,2019,5,6,17,18,13,2,1,0,0,0,1,0,0,0
1557169033,910,2019,5,6,18,57,13,3,1,0,0,0,1,0,0,1
1557170433,720,2019,5,6,19,20,33,3,1,0,0,0,1,0,0,1
1557172183,1980,2019,5,6,19,49,43,4,1,0,0,0,1,0,0,1
1557174573,1010,2019,5,6,20,29,33,3,1,0,0,0,1,0,0,1
1557176063,4060,2019,5,6,20,54,23,3,1,0,0,0,1,0,0,1
1557180903,640,2019,5,6,22,15,3,2,1,0,0,0,0,0,0,1
1557181913,1200,2019,5,6,22,31,53,3,1,0,0,0,1,0,0,1
1557183663,690,2019,5,6,23,1,3,2,1,0,0,0,0,0,0,1
1557188433,1090,2019,5,7,0,20,33,3,1,0,0,0,1,0,0,1
1557190233,700,2019,5,7,0,50,33,3,1,0,0,0,1,0,0,1
1557191863,810,2019,5,7,1,17,43,3,1,0,0,0,1,0,0,1
1557193033,1630,2019,5,7,1,37,13,3,1,0,0,0,1,0,0,1
1557196633,650,2019,5,7,2,37,13,2,1,0,0,0,0,0,0,1
1557204443,3880,2019,5,7,4,47,23,2,1,0,0,0,0,0,0,1
1557208993,2210,2019,5,7,6,3,13,3,1,0,0,0,1,0,0,1
1557213853,4550,2019,5,7,7,24,13,3,1,0,0,0,1,0,0,1
1557223033,4320,2019,5,7,9,57,13,3,1,0,0,0,1,0,0,1
1557229123,13100,2019,5,7,11,38,43,4,1,0,0,1,1,0,0,1
1557245053,1510,2019,5,7,16,4,13,3,1,0,0,0,1,0,0,1
1557248243,6580,2019,5,7,16,57,23,3,1,0,0,0,1,0,0,1
1557256583,2120,2019,5,7,19,16,23,3,1,0,0,0,1,0,0,1
1557261363,1070,2019,5,7,20,36,3,2,1,0,0,0,0,0,0,1
1557280633,1220,2019,5,8,1,57,13,2,1,0,0,0,0,0,0,1
1557282163,1570,2019,5,8,2,22,43,3,1,0,0,0,1,0,0,1
1557286153,1920,2019,5,8,3,29,13,3,1,0,0,0,1,0,0,1
1557289073,2560,2019,5,8,4,17,53,3,1,0,0,0,1,0,0,1
1557292023,1990,2019,5,8,5,7,3,3,1,0,0,0,1,0,0,1
1557296273,1840,2019,5,8,6,17,53,2,1,0,0,0,0,0,0,1
1557299783,2330,2019,5,8,7,16,23,3,1,0,0,0,1,0,0,1
1557312753,690,2019,5,8,10,52,33,3,1,0,0,0,1,0,0,1
1557316613,9260,2019,5,8,11,56,53,3,1,0,0,0,1,0,0,1
1557326473,1810,2019,5,8,14,41,13,3,1,0,0,0,1,0,0,1
1557331983,790,2019,5,8,16,13,3,3,1,0,0,0,1,0,0,1
1557337073,2910,2019,5,8,17,37,53,4,1,0,0,0,1,0,0,1
1557340453,2670,2019,5,8,18,34,13,3,1,0,0,0,1,0,0,1
1557344023,6450,2019,5,8,19,33,43,3,1,0,0,0,1,0,0,1
1557350793,1060,2019,5,8,21,26,33,3,1,0,0,0,1,0,0,1
1557355003,840,2019,5,8,22,36,43,3,1,0,0,0,1,0,0,1
1557362173,910,2019,5,9,0,36,13,2,1,0,0,0,0,0,0,1
1557367333,1370,2019,5,9,2,2,13,3,1,0,0,0,1,0,0,1
1557369873,1420,2019,5,9,2,44,33,3,1,0,0,0,1,0,0,1
1557372943,4000,2019,5,9,3,35,43,3,1,0,0,0,1,0,0,1
1557379503,840,2019,5,9,5,25,3,3,1,0,0,0,1,0,0,1
1557381183,970,2019,5,9,5,53,3,3,1,0,0,0,1,0,0,1
1557383063,860,2019,5,9,6,24,23,3,1,0,0,0,1,0,0,1
1557385623,2480,2019,5,9,7,7,3,3,1,0,0,0,1,0,0,1
1557391153,1990,2019,5,9,8,39,13,2,1,0,0,0,0,0,0,1
1557394063,2290,2019,5,9,9,27,43,3,1,0,0,0,1,0,0,1
1557401433,1130,2019,5,9,11,30,33,2,1,0,0,0,0,0,0,1
1557419763,650,2019,5,9,16,36,3,2,1,0,0,0,0,0,0,1
1557424293,1340,2019,5,9,17,51,33,2,1,0,0,0,0,0,0,1
1557437803,2700,2019,5,9,21,36,43,3,1,0,0,0,1,0,0,1
1557447473,5390,2019,5,10,0,17,53,3,1,0,0,0,1,0,0,1
1557463193,900,2019,5,10,4,39,53,2,1,0,0,0,0,0,0,1
1557465403,730,2019,5,10,5,16,43,3,1,0,0,0,1,0,0,1
1557468183,610,2019,5,10,6,3,3,2,1,0,0,0,0,0,0,1
1557470473,950,2019,5,10,6,41,13,3,1,0,0,0,1,0,0,1
1557473513,2410,2019,5,10,7,31,53,3,1,0,0,0,1,0,0,1
1557476723,4140,2019,5,10,8,25,23,4,1,0,0,1,1,0,0,1
1557481643,2830,2019,5,10,9,47,23,3,1,0,0,0,1,0,0,1
1557486203,1090,2019,5,10,11,3,23,2,1,0,0,0,0,0,0,1
1557489013,1490,2019,5,10,11,50,13,2,1,0,0,0,0,0,0,1
1557490883,940,2019,5,10,12,21,23,2,1,0,0,0,0,0,0,1
1557492273,2260,2019,5,10,12,44,33,2,1,0,0,0,0,0,0,1
1557495513,2190,2019,5,10,13,38,33,2,1,0,0,0,0,0,0,1
1557500083,3580,2019,5,10,14,54,43,3,1,0,0,0,1,0,0,1
1557504073,1100,2019,5,10,16,1,13,2,1,0,0,0,0,0,0,1
1557512573,770,2019,5,10,18,22,53,2,1,0,0,0,0,0,0,1
1557518373,1730,2019,5,10,19,59,33,3,1,0,0,0,1,0,0,1
1557523713,980,2019,5,10,21,28,33,2,1,0,0,0,0,0,0,1
1557534403,2850,2019,5,11,0,26,43,3,1,0,0,0,1,0,0,1
1557541053,650,2019,5,11,2,17,33,2,1,0,0,0,0,0,0,1
1557542133,1420,2019,5,11,2,35,33,3,1,0,0,0,1,0,0,1
1557546123,1170,2019,5,11,3,42,3,4,1,1,0,0,1,0,0,1
1557548563,2560,2019,5,11,4,22,43,3,1,0,0,0,1,0,0,1
1557552083,1240,2019,5,11,5,21,23,3,1,0,0,0,1,0,0,1
1557554003,1640,2019,5,11,5,53,23,3,1,0,0,0,1,0,0,1
1557563753,860,2019,5,11,8,35,53,2,1,0,0,0,0,0,0,1
1557610153,950,2019,5,11,21,29,13,3,1,0,0,0,1,0,0,1
1557618013,10460,2019,5,11,23,40,13,3,1,0,0,0,1,0,0,1
1557629023,1550,2019,5,12,2,43,43,3,1,0,0,0,1,0,0,1
1557634423,630,2019,5,12,4,13,43,2,1,0,0,0,0,0,0,1
1557635963,3300,2019,5,12,4,39,23,3,1,0,0,0,1,0,0,1
1557650593,1260,2019,5,12,8,43,13,2,1,0,0,0,0,0,0,1
1557652573,2990,2019,5,12,9,16,13,2,1,0,0,0,0,0,0,1
1557655943,730,2019,5,12,10,12,23,3,1,0,0,0,1,0,0,1
1557657973,4600,2019,5,12,10,46,13,4,1,0,0,1,1,0,0,1
1557664563,1240,2019,5,12,12,36,3,2,1,0,0,0,0,0,0,1
1557667613,710,2019,5,12,13,26,53,3,1,0,0,0,1,0,0,1
1557668963,1070,2019,5,12,13,49,23,3,1,0,0,0,1,0,0,1
1557670763,1940,2019,5,12,14,19,23,3,1,0,0,0,1,0,0,1
1557673113,1060,2019,5,12,14,58,33,2,1,0,0,0,0,0,0,1
1557677573,6520,2019,5,12,16,12,53,3,1,0,0,0,1,0,0,1
1557684443,1800,2019,5,12,18,7,23,3,1,0,0,0,1,0,0,1
1557690773,730,2019,5,12,19,52,53,3,1,0,0,0,1,0,0,1
1557691863,1550,2019,5,12,20,11,3,3,1,0,0,0,1,0,0,1
1557694243,780,2019,5,12,20,50,43,2,1,0,0,0,0,0,0,1
1557698013,13790,2019,5,12,21,53,33,3,1,0,0,0,1,0,0,1
1557713383,32160,2019,5,13,2,9,43,5,1,1,0,1,1,0,0,1
1557746223,1260,2019,5,13,11,17,3,2,1,0,0,0,0,0,0,1
1557749013,12840,2019,5,13,12,3,33,4,1,0,0,1,1,0,0,1
1557762423,610,2019,5,13,15,47,3,2,1,0,0,0,0,0,0,1
1557764473,4970,2019,5,13,16,21,13,3,1,0,0,0,1,0,0,1
1557769853,1080,2019,5,13,17,50,53,3,1,0,0,0,1,0,0,1
1557772863,830,2019,5,13,18,41,3,3,1,0,0,0,1,0,0,1
1557775113,1330,2019,5,13,19,18,33,2,1,0,0,0,0,0,0,1
1557778633,690,2019,5,13,20,17,13,3,1,0,0,0,1,0,0,1
1557779773,770,2019,5,13,20,36,13,3,1,0,0,0,1,0,0,1
1557784073,1460,2019,5,13,21,47,53,4,1,1,0,0,1,0,0,1
1557787463,930,2019,5,13,22,44,23,3,1,0,0,0,1,0,0,1
1557794063,2200,2019,5,14,0,34,23,3,1,0,0,0,1,0,0,1
1557800003,3580,2019,5,14,2,13,23,3,1,0,0,0,1,0,0,1
1557820593,690,2019,5,14,7,56,33,2,1,0,0,0,0,0,0,1
1557831603,680,2019,5,14,11,0,3,3,1,0,0,0,1,0,0,1
1557834123,1040,2019,5,14,11,42,3,3,1,0,0,0,1,0,0,1
1557835713,1020,2019,5,14,12,8,33,2,1,0,0,0,0,0,0,1
1557841673,870,2019,5,14,13,47,53,3,1,0,0,0,1,0,0,1
1557843053,2710,2019,5,14,14,10,53,4,1,0,0,0,1,0,0,1
1557846903,910,2019,5,14,15,15,3,2,1,0,0,0,0,0,0,1
1557855163,830,2019,5,14,17,32,43,3,1,0,0,0,1,0,0,1
1557860823,690,2019,5,14,19,7,3,2,1,0,0,0,0,0,0,1
1557864003,840,2019,5,14,20,0,3,2,1,0,0,0,0,0,0,1
1557873883,1480,2019,5,14,22,44,43,3,1,0,0,0,1,0,0,1
1557878453,3480,2019,5,15,0,0,53,3,1,0,0,0,1,0,0,1
1557885363,630,2019,5,15,1,56,3,2,1,0,0,0,0,0,0,1
1557888093,2840,2019,5,15,2,41,33,4,1,1,0,0,1,0,0,1
1557892233,2130,2019,5,15,3,50,33,3,1,0,0,0,1,0,0,1
1557900313,1020,2019,5,15,6,5,13,3,1,0,0,0,1,0,0,1
1557904963,2680,2019,5,15,7,22,43,4,1,0,0,0,1,0,0,1
1557908053,1440,2019,5,15,8,14,13,2,1,0,0,0,0,0,0,1
1557916303,640,2019,5,15,10,31,43,3,1,0,0,0,1,0,0,1
1557922153,1720,2019,5,15,12,9,13,3,1,0,0,0,1,0,0,1
1557931213,930,2019,5,15,14,40,13,3,1,0,0,0,1,0,0,1
1557933123,2280,2019,5,15,15,12,3,4,1,1,0,0,1,0,0,1
1557941453,650,2019,5,15,17,30,53,2,1,0,0,0,0,0,0,1
1557942803,1350,2019,5,15,17,53,23,3,1,0,0,0,1,0,0,1
1557949133,1210,2019,5,15,19,38,53,2,1,0,0,0,0,0,0,1
